,OBJECTID_x,ID,Lon,Lan,pH,As,Cd,Ni,Pb,Zn,Hg,lon_degree,lon_minute,lon_sec,lan_degree,lan_minute,lan_sec,slope,hankang1,profile_cu,planform_c,SOILSY,SNAME,hsg,HSG_CODE,OBJECTID_y,MUID,CMPPCT,HYDGRP,ANION_EXCL,SOL_CRK,SOL_K1,CLAY1,SILT1,SAND1,ROCK1,SOL_EC1
1324,1325,GG-DMD-S-47,127.4951944,37.92016667,5.85,0.57,0.07,1.38, , ,0,127,29,42.7,37,55,12.6,2.420850039,169.0749969,0.687617004,0.058771301,MoB,MAEGOG,B,2,239,KOREA,1,A,0.5,0.5,120.36,8.4,25.2,66.4,0,0
1325,1326,GG-DMD-S-48,127.4960833,37.92002778,5.64,1.1,0.045,2, , ,0,127,29,45.9,37,55,12.1,6.817490101,178.3919983,-0.0219342,-4.102200031,SqC,SUAM,B,2,375,KOREA,1,A,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0
1326,1327,GG-DMD-S-49,127.4951389,37.91927778,6.89,0.87,0.04,0.68, , ,0,127,29,42.5,37,55,9.4,9.641739845,165.1529999,-1.841259956,0.092946798,RC,RC,B,2,593,KOREA,1,A,0.5,0.5,260,5.2,13.5,81.3,4.4,0
1327,1328,GG-DMD-S-50,127.4951389,37.91927778,5.77,1.2,0.045,0, , ,0,127,29,42.5,37,55,9.4,9.641739845,165.1529999,-1.841259956,0.092946798,RC,RC,B,2,593,KOREA,1,A,0.5,0.5,260,5.2,13.5,81.3,4.4,0
1328,1329,GG-DMD-S-51,127.4961944,37.919,5.48,0.23,0.16,1.49, , ,0,127,29,46.3,37,55,8.4,12.05389977,180.2359924,-2.029999971,0.222932994,SqC,SUAM,B,2,375,KOREA,1,A,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0
1329,1330,GG-DMD-S-52,127.4961944,37.919,5.49,0.24,0.08,1.73, , ,0,127,29,46.3,37,55,8.4,12.05389977,180.2359924,-2.029999971,0.222932994,SqC,SUAM,B,2,375,KOREA,1,A,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0
1330,1331,GG-DMD-CS-1,127.4641944,37.92461111,5.77,2.07,0.23,1.01, , ,0,127,27,51.1,37,55,28.6,42.64590073,771.9240112,-1.270529985,0.0016821,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
1331,1332,GG-DMD-CS-2,127.4943611,37.89422222,6.11,1.81,0.295,1.99, , ,0,127,29,39.7,37,53,39.2,21.50419998,279.0130005,-0.439920008,2.313129902,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
1332,1333,GG-DMD-CS-3,127.4943611,37.89438889,6.32,1.67,0.33,2.41, , ,0,127,29,39.7,37,53,39.8,31.87199974,269.0490112,-0.686811984,1.979329944,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
1333,1334,GG-YC-S-24,127.1134444,38.04658333,5.99,0,0.19,4.86, , ,0,127,6,48.4,38,2,47.7,14.9126997,75.64440155,-2.200400114,0.288426995,PiB,PAJU,B,2,540,KOREA,1,D,0.5,0.5,34.21,31.1,66.3,2.6,0,0
1334,1335,GG-YC-S-25,127.1149444,38.03994444,5.42,0.97,0.16,4.39, , ,0,127,6,53.8,38,2,23.8,0.169662997,37.20569992,0.00677572,-0.00738443,W,Water,B,2,,,,,,,,,,,,
1335,1336,GG-DC-PS-01,127.3111667,37.98672222,4.9, ,0.1,33.8,139, ,0,127,18,40.2,37,59,12.2,10.7947998,191.201004,0.680405974,-0.767652988,StE,SEOGTO,B,2,366,KOREA,1,B,0.5,0.5,65.01,24.8,58,17.2,35.8,0
1336,1337,GG-DC-PS-02,127.31875,37.98677778,6.1, ,0.5,6.1,141, ,0,127,19,7.5,37,59,12.4,5.63628006,120.6699982,0.261023015,-0.035150401,SfB,SACHON,C,3,356,KOREA,1,B,0.5,0.5,5.77,25,42,33,2,0
1337,1338,GG-DC-S-01,127.3059444,37.98436111,5.58,1.35,0.27,1.14,97.9, ,0,127,18,21.4,37,59,3.7,30.88559914,309.0409851,0.98457402,1.398270011,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
1338,1339,GG-DC-S-02,127.30625,37.98447222,4.96,0.59,0.115,1.73,89.4, ,0,127,18,22.5,37,59,4.1,32.03519821,299.4649963,3.101860046,-0.856271982,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
1339,1340,GG-DC-S-03,127.3064444,37.98344444,6.1,0.67,0.07,1.73,103.13, ,0,127,18,23.2,37,59,0.4,39.11930084,330.9320068,-0.153602004,0.096642204,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
1340,1341,GG-DC-S-04,127.3073889,37.98347222,5.28,0.47,0.095,1.96,72.97, ,0,127,18,26.6,37,59,0.5,25.38809967,283.3630066,0.0251968,2.490530014,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
1341,1342,GG-DC-S-05,127.3084444,37.98544444,5.59,1.47,0.095,3.25,63.8, ,0,127,18,30.4,37,59,7.6,25.3173008,259.5769958,-1.496809959,2.931649923,SmE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1342,1343,GG-DC-S-06,127.3088889,37.98522222,5.56,0.36,0.03,4.19,69.47, ,0,127,18,32,37,59,6.8,29.85210037,232.5890045,1.914590001,0.114113003,SmE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1343,1344,GG-DC-S-07,127.3091667,37.98536111,5.46,1.76, ,1.57,84.27, ,0,127,18,33,37,59,7.3,18.1303997,225.7120056,0.38231501,-0.185495004,SmE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1344,1345,GG-DC-S-08,127.3091667,37.98536111,5.48,1.45,0.01,2.42,74.97, ,0,127,18,33,37,59,7.3,18.1303997,225.7120056,0.38231501,-0.185495004,SmE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1345,1346,GG-DC-S-09,127.3095556,37.98552778,4.19,0.84,0.1,7.06,66.17, ,0,127,18,34.4,37,59,7.9,9.259200096,224.6860046,-0.953266025,1.247599959,SmE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1346,1347,GG-DC-S-10,127.3098333,37.98566667,5.49,0.87,0.12,2.85,66.37, ,0,127,18,35.4,37,59,8.4,16.41530037,218.4600067,0.40159899,-0.973339975,SmE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1347,1348,GG-DC-S-11,127.3098333,37.98566667,5.33,0.24,0.12,3.79,69.9, ,0,127,18,35.4,37,59,8.4,16.41530037,218.4600067,0.40159899,-0.973339975,SmE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1348,1349,GG-DC-S-12,127.3106111,37.98605556,5.32,1.47,0.025,2.8,70.8, ,0,127,18,38.2,37,59,9.8,10.25650024,202.8730011,-0.048766199,-0.526794016,SgE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1349,1350,GG-DC-S-13,127.3112222,37.98613889,5.18,1.26,0.04,2.75,48.7, ,0,127,18,40.4,37,59,10.1,14.05319977,202.1100006,-0.250611007,-0.406677991,SgE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1350,1351,GG-DC-S-14,127.3112222,37.98613889,5.11,0.34,0.03,1.82,59.73, ,0,127,18,40.4,37,59,10.1,14.05319977,202.1100006,-0.250611007,-0.406677991,SgE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1351,1352,GG-DC-S-15,127.3114722,37.98644444,5,1.25,0.015,5.35,58.93, ,0,127,18,41.3,37,59,11.2,5.788000107,200.0570068,-0.162571996,2.41621995,SgE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1352,1353,GG-DC-S-16,127.3117222,37.98627778,4.77,0.37,0.005,4.6,55.57, ,0,127,18,42.2,37,59,10.6,15.56369972,197.5,-0.121895999,-0.489084005,SgE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1353,1354,GG-DC-S-17,127.3125278,37.98702778,5.66,0.85, ,2.88,55.2, ,0,127,18,45.1,37,59,13.3,17.83239937,167.7740021,1.037220001,-0.900581002,SgE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1354,1355,GG-DC-S-18,127.3131389,37.98713889,5.24,1.35, ,2.94,50, ,0,127,18,47.3,37,59,13.7,16.87470055,161.3300018,0.856270015,0.604255974,SgE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1355,1356,GG-DC-S-19,127.3139167,37.98730556,4.81,0.48, ,3.6,66.23, ,0,127,18,50.1,37,59,14.3,19.0237999,160.6950073,-1.513849974,-0.515441,SgD2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1356,1357,GG-DC-S-20,127.3139167,37.98730556,4.78,1.54, ,1.63,64.97, ,0,127,18,50.1,37,59,14.3,19.0237999,160.6950073,-1.513849974,-0.515441,SgD2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1357,1358,GG-DC-S-21,127.3147222,37.98722222,4.85,0.25, ,4.38,70.83, ,0,127,18,53,37,59,14,14.87629986,157.9450073,-1.155670047,0.12308,SgD2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1358,1359,GG-DC-S-22,127.3144444,37.98769444,4.78,0.55,0.03,4.1,80.9, ,0,127,18,52,37,59,15.7,16.5163002,144.2779999,1.239770055,0.426176012,SgD2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1359,1360,GG-DC-S-23,127.3147778,37.98911111,5.24,1.48, ,0.65,60, ,0,127,18,53.2,37,59,20.8,5.026259899,128.9400024,0.271964014,-0.382943988,SuB,SANGJU,B,2,362,KOREA,1,A,0.5,0.5,48.07,6,23,71,18,0
1360,1361,GG-DC-S-24,127.3147778,37.98911111,5.49,1.36, ,0.88,61.27, ,0,127,18,53.2,37,59,20.8,5.026259899,128.9400024,0.271964014,-0.382943988,SuB,SANGJU,B,2,362,KOREA,1,A,0.5,0.5,48.07,6,23,71,18,0
1361,1362,GG-DC-S-25,127.3151667,37.98916667,5.1,2.68, ,1.79,69.13, ,0,127,18,54.6,37,59,21,8.612859726,126.9280014,0.596108019,0.903603017,SuB,SANGJU,B,2,362,KOREA,1,A,0.5,0.5,48.07,6,23,71,18,0
1362,1363,GG-DC-S-26,127.3155278,37.98997222,4.77,0.18,0.02,3.4,74.53, ,0,127,18,55.9,37,59,23.9,4.186200142,123.1470032,0.210810006,0.085047103,SuB,SANGJU,B,2,362,KOREA,1,A,0.5,0.5,48.07,6,23,71,18,0
1363,1364,GG-DC-S-27,127.3149444,37.98961111,5.78,0.47,0.005,2.64,65.67, ,0,127,18,53.8,37,59,22.6,7.697440147,127.5250015,0.183264002,0.367406994,SuB,SANGJU,B,2,362,KOREA,1,A,0.5,0.5,48.07,6,23,71,18,0
1364,1365,GG-DC-S-28,127.3149444,37.98961111,5.83,0.36,0.005,2.93,68.63, ,0,127,18,53.8,37,59,22.6,7.697440147,127.5250015,0.183264002,0.367406994,SuB,SANGJU,B,2,362,KOREA,1,A,0.5,0.5,48.07,6,23,71,18,0
1365,1366,GG-DC-S-29,127.3148889,37.99052778,6.58,0.35,0.015,2.72,84.93, ,0,127,18,53.6,37,59,25.9,4.044119835,126.1689987,0.080251701,-0.108499996,SuB,SANGJU,B,2,362,KOREA,1,A,0.5,0.5,48.07,6,23,71,18,0
1366,1367,GG-DC-S-30,127.3175833,37.99094444,6.19,1.25,0.105,1.17,149.73, ,0,127,19,3.3,37,59,27.4,1.95720005,113.8529968,0.0012905,0.0296413,Jd,JUNGDONG,B,2,500,KOREA,1,A,0.5,0.5,59.36,4,27,69,4,0
1367,1368,GG-DC-S-31,127.3179444,37.99147222,6.23,0.37,0.055,0.93,77.43, ,0,127,19,4.6,37,59,29.3,2.199559927,112.2440033,0.00426877,0.0166589,Jd,JUNGDONG,B,2,500,KOREA,1,A,0.5,0.5,59.36,4,27,69,4,0
1368,1369,GG-DC-S-32,127.31625,37.99419444,5.62,0.23,0.035,4.15,71.27, ,0,127,18,58.5,37,59,39.1,2.979340076,107.4120026,0.022640901,0.089962699,Dq,DEOGCHEON,B,2,256,KOREA,1,A,0.5,0.5,125.84,6.2,26.3,67.5,5.5,0
1369,1370,GG-DC-S-33,127.3161944,37.99497222,6.39,0.3,0.025,3.22,70.47, ,0,127,18,58.3,37,59,41.9,3.127199888,102.6380005,1.033830047,-0.468584001,Dq,DEOGCHEON,B,2,256,KOREA,1,A,0.5,0.5,125.84,6.2,26.3,67.5,5.5,0
1370,1371,GG-DC-S-34,127.31225,37.99869444,6.23,1.36,0.245,29.79,263.33, ,0,127,18,44.1,37,59,55.3,2.973880053,97.74009705,0.264681011,0.0318323,W,Water,B,2,,,,,,,,,,,,
1371,1372,GG-DC-S-35,127.3015278,38.00513889,5.6,1.35,0.125,3.76,100.13, ,0,127,18,5.5,38,0,18.5,28.03370094,151.9609985,1.076370001,0.147843003,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
1372,1373,GG-DC-S-36,127.2959444,38.01366667,6.56,0.33,0.155,5.58,155.27, ,0,127,17,45.4,38,0,49.2,19.86590004,120.9909973,0.241963997,-0.077402398,StE,SEOGTO,B,2,366,KOREA,1,B,0.5,0.5,65.01,24.8,58,17.2,35.8,0
1373,1374,GG-DC-S-37,127.2875278,38.01663889,5.63,0.23,0.04,3.6,66.73, ,0,127,17,15.1,38,0,59.9,25.17700005,267.8819885,-0.299095988,0.544776976,DpF2,DEOGSAN,A,1,255,KOREA,1,B,0.5,0.5,43.15,6,45,50,58,0
1374,1375,GG-DC-S-38,127.3077778,37.98508333,5,2.23,0.035,4.36,43.68, ,0,127,18,28,37,59,6.3,13.94169998,261.5140076,1.280099988,-0.712816,SmE2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1375,1376,GG-DC-S-39,127.3111667,37.98669444,4.66,0.37,0.05,112.65,59.37, ,0,127,18,40.2,37,59,12.1,11.21800041,191.9589996,0.42374301,-0.70766598,StE,SEOGTO,B,2,366,KOREA,1,B,0.5,0.5,65.01,24.8,58,17.2,35.8,0
1376,1377,GG-DC-S-40,127.3145278,37.98725,6.95,2.25,0.12,13.64,142.83, ,0,127,18,52.3,37,59,14.1,7.066740036,160.5570068,0.606819987,1.699169993,SgD2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1377,1378,GG-DC-S-41,127.3145278,37.98725,6.72,1.24,0.095,11.37,137.65, ,0,127,18,52.3,37,59,14.1,7.066740036,160.5570068,0.606819987,1.699169993,SgD2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1378,1379,GG-DC-S-42,127.3151389,37.98763889,6.02,0.09,0.055,10.27,94.17, ,0,127,18,54.5,37,59,15.5,30.76399994,139.8760071,-1.743280053,1.801759958,SgD2,SAMGAG,A,1,360,KOREA,1,A,0.5,0.5,25.77,10,30,60,11,0
1379,1380,GG-DC-S-43,127.3153889,37.98705556,5.5,0.36, ,4.6,109.26, ,0,127,18,55.4,37,59,13.4,17.72319984,137.8040009,1.045549989,0.466809988,SfB,SACHON,C,3,356,KOREA,1,B,0.5,0.5,5.77,25,42,33,2,0
1380,1381,GG-DC-S-44,127.3154444,37.99036111,6.68,0.13,0.095,6.39,221.07, ,0,127,18,55.6,37,59,25.3,5.059889793,123.2190018,0.345391989,0.037072901,SuB,SANGJU,B,2,362,KOREA,1,A,0.5,0.5,48.07,6,23,71,18,0
1381,1382,GG-DC-S-45,127.3154167,37.99036111,6.48,1.54,0.095,6.82,191.23, ,0,127,18,55.5,37,59,25.3,5.563819885,123.651001,0.0372025,0.0548722,SuB,SANGJU,B,2,362,KOREA,1,A,0.5,0.5,48.07,6,23,71,18,0
1382,1383,GG-DC-S-46,127.3179167,37.99030556,5.51,1.32,0.01,5.06,82.27, ,0,127,19,4.5,37,59,25.1,2.896009922,112.776001,-0.144691005,0.408104002,Jd,JUNGDONG,B,2,500,KOREA,1,A,0.5,0.5,59.36,4,27,69,4,0
1383,1384,GG-DC-S-47,127.31825,37.99033333,6.68,0.25,0.045,3.06,69.55, ,0,127,19,5.7,37,59,25.2,2.989799976,110.9290009,0.262950003,-0.164326996,Jd,JUNGDONG,B,2,500,KOREA,1,A,0.5,0.5,59.36,4,27,69,4,0
1384,1385,GG-DC-S-48,127.31825,37.99033333,6.72,0.48,0.045,3.54,70.49, ,0,127,19,5.7,37,59,25.2,2.989799976,110.9290009,0.262950003,-0.164326996,Jd,JUNGDONG,B,2,500,KOREA,1,A,0.5,0.5,59.36,4,27,69,4,0
1385,1386,GG-DC-S-49,127.3178056,37.98980556,6.13,0.37,0.03,4.02,74.26, ,0,127,19,4.1,37,59,23.3,4.732850075,112.5459976,0.108897999,-0.239794999,WoC,WEOLGOG,B,2,442,KOREA,1,A,0.5,0.5,120.84,9.6,35.3,55.1,9.5,0
1386,1387,GG-DC-S-50,127.3137222,37.99441667,4.74,0.19, ,4.97,45.16, ,0,127,18,49.4,37,59,39.9,2.928119898,115.3300018,0.420715988,0.00882017,GpB,GOPYEONG,B,2,278,KOREA,1,D,0.5,0.5,6.4,34.8,57.9,7.3,9.7,0
1387,1388,GG-DC-S-51,127.3114722,37.99963889,6.51,0.87,0.045,2.98,62.49, ,0,127,18,41.3,37,59,58.7,14.63239956,101.2170029,-0.0129818,0.987384021,Ng,NAMGYE,B,2,316,KOREA,1,A,0.5,0.5,120.23,8.4,21.7,69.9,0,0
1388,1389,GG-DC-S-52,127.3114722,37.99963889,6.52,1.59,0.015,3.78,61, ,0,127,18,41.3,37,59,58.7,14.63239956,101.2170029,-0.0129818,0.987384021,Ng,NAMGYE,B,2,316,KOREA,1,A,0.5,0.5,120.23,8.4,21.7,69.9,0,0
1389,1390,GG-DC-CS-01,127.3179444,38.00052778,5.69,1.57, ,2.56,60.1, ,0,127,19,4.6,38,0,1.9,0.851131022,102.6839981,0.392152011,0.0104989,Gt,GANGSEO,B,2,244,KOREA,1,A,0.5,0.5,63.91,11.2,41.9,46.9,0,0
1390,1391,GG-DC-CS-02,127.3179444,38.00052778,6.01,1.36,0.02,3.57,70.07, ,0,127,19,4.6,38,0,1.9,0.851131022,102.6839981,0.392152011,0.0104989,Gt,GANGSEO,B,2,244,KOREA,1,A,0.5,0.5,63.91,11.2,41.9,46.9,0,0
1391,1392,GG-DC-PS-03,127.32875,37.9855,6.5, ,0.2,1.3,97.7, ,0,127,19,43.5,37,59,7.8,3.695970058,109.7890015,-0.182387993,-0.124343,Dq,DEOGCHEON,B,2,256,KOREA,1,A,0.5,0.5,125.84,6.2,26.3,67.5,5.5,0
1392,1393,GG-DC-CS-03,127.3378056,38.00438889,5.65,0.36,0.025,2.61,83.83, ,0,127,20,16.1,38,0,15.8,0.458231002,109.0479965,0.0136507,-0.000417884,W,Water,B,2,,,,,,,,,,,,
1393,1394,KW-SS-PS-01,128.0159722,37.97511111,6.7,3,0.3,46,5.1,120,0.1,128,0,57.5,37,58,30.4,28.26639938,234.9640045,0.069442399,-0.142043993,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1394,1395,KW-SS-PS-02,128.0190833,37.97280556,6.3, ,0.2,61.3,1.8,107,0,128,1,8.7,37,58,22.1,7.08163023,206.552002,0.000995029,0.019854899,StC,SEOGTO,B,2,366,KOREA,1,B,0.5,0.5,65.01,24.8,58,17.2,35.8,0
1395,1396,KW-SS-PS-03,128.0270278,37.97213889,6.2,4.6,0.3,49,6.5,156,11.7,128,1,37.3,37,58,19.7,19.78429985,197.9830017,0.684364974,0.042519201,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1396,1397,KW-SS-S-01,128.0138056,37.98038889,5.78,2.35,0.115,26.07,3.62,66.83,0.021,128,0,49.7,37,58,49.4,35.22829819,304.0859985,-0.52757901,3.328989983,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1397,1398,KW-SS-S-02,128.0136667,37.98038889,6.28,0.65,0.09,21.83,1.22,64.83,0.052,128,0,49.2,37,58,49.4,38.25590134,296.9530029,-0.968185008,2.968219995,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1398,1399,KW-SS-S-03,128.0136667,37.98038889,6.23,2.67,0.085,30.57,1.23,76.27,0.045,128,0,49.2,37,58,49.4,38.25590134,296.9530029,-0.968185008,2.968219995,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1399,1400,KW-SS-S-04,128.0134444,37.98013889,5.44,0.42,0.15,30.8,2.53,78.43,0.034,128,0,48.4,37,58,48.5,38.11119843,267.7120056,0.320506006,1.125929952,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1400,1401,KW-SS-S-05,128.0131389,37.97988889,5.46,0.15,0.27,26.33,2.69,69.6,0.058,128,0,47.3,37,58,47.6,24.14719963,243.2980042,1.986739993,-0.0116725,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1401,1402,KW-SS-S-06,128.0129167,37.97986111,7.05, ,0.13,29.87,2.31,81.87,0.026,128,0,46.5,37,58,47.5,8.696200371,238.7899933,1.516350031,-0.55725801,StC,SEOGTO,B,2,366,KOREA,1,B,0.5,0.5,65.01,24.8,58,17.2,35.8,0
1402,1403,KW-SS-S-07,128.0136111,37.97933333,5.74,1.36,0.14,33.53,1.6,83.17,0.043,128,0,49,37,58,45.6,22.09070015,250.7590027,2.025180101,-0.045196701,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1403,1404,KW-SS-S-08,128.0142778,37.97786111,6.07,0.85,0.07,25.4,2.07,94.83,0.032,128,0,51.4,37,58,40.3,35.10129929,250.1089935,1.764469981,0.744633019,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1404,1405,KW-SS-S-09,128.0142778,37.97786111,5.55,0.48,0.105,24.07,2.13,84.5,0.045,128,0,51.4,37,58,40.3,35.10129929,250.1089935,1.764469981,0.744633019,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1405,1406,KW-SS-S-10,128.0146111,37.97722222,6.57,2.46,0.115,33.33,1.78,113.03,0.032,128,0,52.6,37,58,38,5.500440121,226.4140015,0.693985999,-0.047469601,JoB,JIGOG,B,2,503,KOREA,1,A,0.5,0.5,131.04,18.6,27.8,53.6,14.9,0
1406,1407,KW-SS-S-11,128.0149722,37.97708333,6.73,2.65,0.1,38.5,1.33,83.37,0.015,128,0,53.9,37,58,37.5,8.068989754,225.2559967,0.764241993,-0.348551005,JoB,JIGOG,B,2,503,KOREA,1,A,0.5,0.5,131.04,18.6,27.8,53.6,14.9,0
1407,1408,KW-SS-S-12,128.0152778,37.97677778,6.51,1.48,0.12,40.8,1.4,86.1,0.011,128,0,55,37,58,36.4,3.988679886,221.779007,0.702750981,-0.172799006,MoB,MAEGOG,B,2,239,KOREA,1,A,0.5,0.5,120.36,8.4,25.2,66.4,0,0
1408,1409,KW-SS-S-13,128.0152222,37.9765,5.4,0.85,0.105,27.4,2.21,71.97,0.042,128,0,54.8,37,58,35.4,4.310309887,220.4750061,-0.565813005,0.415876001,MoB,MAEGOG,B,2,239,KOREA,1,A,0.5,0.5,120.36,8.4,25.2,66.4,0,0
1409,1410,KW-SS-S-14,128.0152778,37.97641667,7.01,0.36,0.125,24.43,1.81,111.03,0.034,128,0,55,37,58,35.1,7.20167017,219.3430023,-0.670588017,0.433171004,MoB,MAEGOG,B,2,239,KOREA,1,A,0.5,0.5,120.36,8.4,25.2,66.4,0,0
1410,1411,KW-SS-S-15,128.0152778,37.97641667,6.93,0.86,0.115,26.17,1.96,99.27,0.035,128,0,55,37,58,35.1,7.20167017,219.3430023,-0.670588017,0.433171004,MoB,MAEGOG,B,2,239,KOREA,1,A,0.5,0.5,120.36,8.4,25.2,66.4,0,0
1411,1412,KW-SS-S-16,128.0151667,37.97647222,6.77, ,0.035,29.57,2,71.83,0.025,128,0,54.6,37,58,35.3,7.134059906,220.1430054,-1.335620046,0.453805,MoB,MAEGOG,B,2,239,KOREA,1,A,0.5,0.5,120.36,8.4,25.2,66.4,0,0
1412,1413,KW-SS-S-17,128.0154444,37.97577778,6.75,0.96,0.11,36.43,1.39,79.77,0.042,128,0,55.6,37,58,32.8,14.00990009,222.4309998,0.987572014,-0.550330997,SqC,SUAM,B,2,375,KOREA,1,A,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0
1413,1414,KW-SS-S-18,128.0157222,37.97519444,6.29,0.64,0.15,27.9,2.79,88.47,0.031,128,0,56.6,37,58,30.7,28.99270058,233.6670074,-0.050163701,-0.948906004,SqC,SUAM,B,2,375,KOREA,1,A,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0
1414,1415,KW-SS-S-19,128.0158889,37.97497222,4.41, ,0.12,30.67,4.47,86.77,0.044,128,0,57.2,37,58,29.9,29.28019905,243.3159943,0.556210995,-0.454836994,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1415,1416,KW-SS-S-20,128.0158889,37.97497222,4.42,1.85,0.13,32.47,4.39,88.1,0.056,128,0,57.2,37,58,29.9,29.28019905,243.3159943,0.556210995,-0.454836994,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1416,1417,KW-SS-S-21,128.0165278,37.97469444,5.75,521.2,2.795,26.63,177.21,272.63,0.442,128,0,59.5,37,58,28.9,36.96900177,261.7590027,0.192900002,-0.068575002,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1417,1418,KW-SS-S-22,128.0166111,37.97452778,6.87,37.3,0.295,28.07,4.25,133.13,0.155,128,0,59.8,37,58,28.3,37.12939835,275.5929871,0.636062026,-0.30925101,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1418,1419,KW-SS-S-23,128.0170278,37.97388889,5.64,12.73,0.205,29.37,2.79,103.57,0.129,128,1,1.3,37,58,26,31.11980057,313.5679932,-0.108888,0.100217998,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1419,1420,KW-SS-S-24,128.0175556,37.97369444,4.99,3.56,0.105,27.17,3.95,80.47,0.073,128,1,3.2,37,58,25.3,34.44929886,281.4890137,0.132544994,-0.794335008,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
1420,1421,KW-SS-S-25,128.0175556,37.97369444,4.83, ,0.13,25.1,5.83,77.13,0.095,128,1,3.2,37,58,25.3,34.44929886,281.4890137,0.132544994,-0.794335008,SNF2,SONGSAN,A,1,370,KOREA,1,A,0.5,0.5,10.17,17,25,58,8,0
