OBJECTID_x,ID,start_lon,start_lan,pH,As,Cd,Ni,Pb,Zn,Hg,Lon,Lan,lon_degree,lon_minute,lon_sec,lan_degree,lan_minute,lan_sec
1359,GG-DC-PS-03,127.1821,37.5903,6.5,0.88,0.2,1.3,97.7,,0,127.32875,37.9855,127,19,43.5,37,59,7.8
1360,KW-SS-PS-01,128.0049,37.5849,6.7,3,0.3,46,5.1,120,0.1,128.0159722,37.97511111,128,0,57.5,37,58,30.4
1361,KW-SS-PS-02,128.0049,37.5849,6.3,0.88,0.2,61.3,1.8,107,0,128.0190833,37.97280556,128,1,8.7,37,58,22.1
1362,KW-SS-PS-03,128.0049,37.5849,6.2,4.6,0.3,49,6.5,156,11.7,128.0270278,37.97213889,128,1,37.3,37,58,19.7
1363,KW-SS-S-01,128.0049,37.5849,5.78,2.35,0.115,26.07,3.62,66.83,0.021,128.0138056,37.98038889,128,0,49.7,37,58,49.4
1364,KW-SS-S-02,128.0049,37.5849,6.28,0.65,0.09,21.83,1.22,64.83,0.052,128.0136667,37.98038889,128,0,49.2,37,58,49.4
1365,KW-SS-S-03,128.0049,37.5849,6.23,2.67,0.085,30.57,1.23,76.27,0.045,128.0136667,37.98038889,128,0,49.2,37,58,49.4
1366,KW-SS-S-04,128.0049,37.5849,5.44,0.42,0.15,30.8,2.53,78.43,0.034,128.0134444,37.98013889,128,0,48.4,37,58,48.5
1367,KW-SS-S-05,128.0049,37.5849,5.46,0.15,0.27,26.33,2.69,69.6,0.058,128.0131389,37.97988889,128,0,47.3,37,58,47.6
1368,KW-SS-S-06,128.0049,37.5849,7.05,23.4,0.13,29.87,2.31,81.87,0.026,128.0129167,37.97986111,128,0,46.5,37,58,47.5
1369,KW-SS-S-07,128.0049,37.5849,5.74,1.36,0.14,33.53,1.6,83.17,0.043,128.0136111,37.97933333,128,0,49,37,58,45.6
1370,KW-SS-S-08,128.0049,37.5849,6.07,0.85,0.07,25.4,2.07,94.83,0.032,128.0142778,37.97786111,128,0,51.4,37,58,40.3
1371,KW-SS-S-09,128.0049,37.5849,5.55,0.48,0.105,24.07,2.13,84.5,0.045,128.0142778,37.97786111,128,0,51.4,37,58,40.3
1372,KW-SS-S-10,128.0049,37.5849,6.57,2.46,0.115,33.33,1.78,113.03,0.032,128.0146111,37.97722222,128,0,52.6,37,58,38
1373,KW-SS-S-11,128.0049,37.5849,6.73,2.65,0.1,38.5,1.33,83.37,0.015,128.0149722,37.97708333,128,0,53.9,37,58,37.5
1374,KW-SS-S-12,128.0049,37.5849,6.51,1.48,0.12,40.8,1.4,86.1,0.011,128.0152778,37.97677778,128,0,55,37,58,36.4
1375,KW-SS-S-13,128.0049,37.5849,5.4,0.85,0.105,27.4,2.21,71.97,0.042,128.0152222,37.9765,128,0,54.8,37,58,35.4
1376,KW-SS-S-14,128.0049,37.5849,7.01,0.36,0.125,24.43,1.81,111.03,0.034,128.0152778,37.97641667,128,0,55,37,58,35.1
1377,KW-SS-S-15,128.0049,37.5849,6.93,0.86,0.115,26.17,1.96,99.27,0.035,128.0152778,37.97641667,128,0,55,37,58,35.1
1378,KW-SS-S-16,128.0049,37.5849,6.77,23.4,0.035,29.57,2,71.83,0.025,128.0151667,37.97647222,128,0,54.6,37,58,35.3
1379,KW-SS-S-17,128.0049,37.5849,6.75,0.96,0.11,36.43,1.39,79.77,0.042,128.0154444,37.97577778,128,0,55.6,37,58,32.8
1380,KW-SS-S-18,128.0049,37.5849,6.29,0.64,0.15,27.9,2.79,88.47,0.031,128.0157222,37.97519444,128,0,56.6,37,58,30.7
1381,KW-SS-S-19,128.0049,37.5849,4.41,23.4,0.12,30.67,4.47,86.77,0.044,128.0158889,37.97497222,128,0,57.2,37,58,29.9
1382,KW-SS-S-20,128.0049,37.5849,4.42,1.85,0.13,32.47,4.39,88.1,0.056,128.0158889,37.97497222,128,0,57.2,37,58,29.9
1383,KW-SS-S-21,128.0049,37.5849,5.75,521.2,2.795,26.63,177.21,272.63,0.442,128.0165278,37.97469444,128,0,59.5,37,58,28.9
1384,KW-SS-S-22,128.0049,37.5849,6.87,37.3,0.295,28.07,4.25,133.13,0.155,128.0166111,37.97452778,128,0,59.8,37,58,28.3
1385,KW-SS-S-23,128.0049,37.5849,5.64,12.73,0.205,29.37,2.79,103.57,0.129,128.0170278,37.97388889,128,1,1.3,37,58,26
1386,KW-SS-S-24,128.0049,37.5849,4.99,3.56,0.105,27.17,3.95,80.47,0.073,128.0175556,37.97369444,128,1,3.2,37,58,25.3
1387,KW-SS-S-25,128.0049,37.5849,4.83,23.4,0.13,25.1,5.83,77.13,0.095,128.0175556,37.97369444,128,1,3.2,37,58,25.3
1388,KW-SS-S-26,128.0049,37.5849,5.66,0.47,0.115,22.27,1.91,74.83,0.046,128.0181667,37.97294444,128,1,5.4,37,58,22.6
1389,KW-SS-S-27,128.0049,37.5849,5.34,1.52,0.07,24.6,1.3,69.6,0.035,128.0187222,37.97319444,128,1,7.4,37,58,23.5
1390,KW-SS-S-28,128.0049,37.5849,5.13,2.47,0.035,26.5,2.22,69.63,0.034,128.0187222,37.97319444,128,1,7.4,37,58,23.5
1391,KW-SS-S-29,128.0049,37.5849,5.48,0.56,0.15,29.77,5.17,84.8,0.062,128.0194444,37.97288889,128,1,10,37,58,22.4
1392,KW-SS-S-30,128.0049,37.5849,5.01,2.36,0.175,23.4,4.03,68.67,0.046,128.02225,37.97127778,128,1,20.1,37,58,16.6
1393,KW-SS-S-32,128.0049,37.5849,4.94,1.75,0.165,27.67,4.42,85.57,0.077,128.0267222,37.97227778,128,1,36.2,37,58,20.2
1394,KW-SS-S-33,128.0049,37.5849,4.85,2.56,0.08,15.73,2.32,45.83,0.071,128.0279722,37.96972222,128,1,40.7,37,58,11
1395,KW-SS-S-38,128.0049,37.5849,6.98,2.37,0.12,36.1,2.79,68.78,0.189,128.0153889,37.97697222,128,0,55.4,37,58,37.1
1396,KW-SS-S-39,128.0049,37.5849,6.67,2.47,0.075,28.08,1.96,95.59,0.115,128.0154722,37.97611111,128,0,55.7,37,58,34
1397,KW-SS-S-40,128.0049,37.5849,6.62,0.76,0.16,32.09,2.31,99.78,0.164,128.0154722,37.97611111,128,0,55.7,37,58,34
1398,KW-SS-S-41,128.0049,37.5849,5.77,23.4,0.06,50.27,2.13,88.68,0.382,128.0158611,37.97563889,128,0,57.1,37,58,32.3
1399,KW-SS-S-42,128.0049,37.5849,6.04,1.36,0.105,37.41,2.73,83.25,0.133,128.0162222,37.97516667,128,0,58.4,37,58,30.6
1400,KW-SS-S-43,128.0049,37.5849,5.97,0.85,0.12,37.92,3.82,112.96,0.056,128.0164167,37.97463889,128,0,59.1,37,58,28.7
1401,KW-SS-S-44,128.0049,37.5849,6.01,5.74,0.065,26.46,1.95,84.37,0.444,128.0164167,37.97463889,128,0,59.1,37,58,28.7
1402,KW-SS-S-45,128.0049,37.5849,7.55,5.67,0.115,28.76,2.85,116.43,0.211,128.0168333,37.97433333,128,1,0.6,37,58,27.6
1403,KW-SS-S-46,128.0049,37.5849,5.83,4.64,0.1,37.18,1.79,142.07,0.202,128.0171111,37.97422222,128,1,1.6,37,58,27.2
1404,KW-SS-S-47,128.0049,37.5849,5.75,5.96,0.33,36.97,8.17,134.13,0.245,128.0171111,37.97422222,128,1,1.6,37,58,27.2
1405,KW-SS-S-48,128.0049,37.5849,6.55,291.41,0.47,36.88,12.87,184.11,0.232,128.0169722,37.97455556,128,1,1.1,37,58,28.4
1406,KW-SS-S-49,128.0049,37.5849,6.17,335.27,0.1,38.12,2.38,176.37,0.167,128.0169722,37.97455556,128,1,1.1,37,58,28.4
1407,KW-SS-S-50,128.0049,37.5849,5.55,4.08,0.085,35.85,3.05,151.48,0.512,128.0175,37.97413889,128,1,3,37,58,26.9
1408,KW-SS-S-51,128.0049,37.5849,5.59,1.14,0.03,37.38,2.52,124.08,0.173,128.0175,37.97413889,128,1,3,37,58,26.9
1409,KW-SS-S-52,128.0049,37.5849,5.76,23.4,0.105,37,2.71,94.49,0.141,128.0180278,37.97383333,128,1,4.9,37,58,25.8
1410,KW-SS-S-53,128.0049,37.5849,5.69,23.4,0.045,36.85,1.22,88.97,0.135,128.0180278,37.97383333,128,1,4.9,37,58,25.8
1411,KW-SS-S-54,128.0049,37.5849,6.27,0.54,0.01,30.92,1.62,81.54,0.142,128.01925,37.97344444,128,1,9.3,37,58,24.4
1412,KW-SS-S-55,128.0049,37.5849,5.98,1.47,0.105,32.33,2.07,78.05,0.19,128.01925,37.97344444,128,1,9.3,37,58,24.4
1413,KW-SS-S-56,128.0049,37.5849,5.14,0.59,0.11,29.07,2.14,88.02,0.155,128.0178056,37.97308333,128,1,4.1,37,58,23.1
1414,KW-SS-S-57,128.0049,37.5849,4.68,2.56,0.23,29.13,3.32,85.82,0.276,128.0178056,37.97308333,128,1,4.1,37,58,23.1
1415,KW-SS-S-58,128.0049,37.5849,8.89,0.36,0.065,53.36,1.9,93.15,0.162,128.0200833,37.97283333,128,1,12.3,37,58,22.2
1416,KW-SS-S-59,128.0049,37.5849,5.14,0.68,0.09,34.14,1.43,123.77,0.224,128.02125,37.97288889,128,1,16.5,37,58,22.4
1417,KW-SS-S-60,128.0049,37.5849,4.82,1.36,0.14,33.07,5.76,97.1,0.246,128.02125,37.97288889,128,1,16.5,37,58,22.4
1418,KW-SS-S-61,128.0049,37.5849,5.35,23.4,0.165,19.66,5.28,51.2,0.159,128.0220833,37.97286111,128,1,19.5,37,58,22.3
1419,KW-SS-S-62,128.0049,37.5849,5.55,0.75,0.1,25.02,3.61,64.53,0.155,128.0220833,37.97286111,128,1,19.5,37,58,22.3
1420,KW-SS-CS-01,128.0049,37.5849,5.76,23.4,0.135,31.37,2.13,80.77,0.032,128.009,37.97505556,128,0,32.4,37,58,30.2
1421,KW-SS-CS-02,128.0049,37.5849,5.9,0.47,0.15,24.43,2.63,63.27,0.048,128.009,37.97505556,128,0,32.4,37,58,30.2
1422,KW-SS-CS-03,128.0049,37.5849,6.12,1.78,0.12,24.43,2.63,63.27,0.044,127.9972222,37.97805556,127,59,50,37,58,41
1423,KW-SS-S-34,128.0049,37.5849,5,23.4,0.145,27.83,2.68,65.23,0.061,128.0298056,37.97061111,128,1,47.3,37,58,14.2
1424,KW-SS-S-35,128.0049,37.5849,6.15,1.52,0.045,10.3,2.96,48.47,0.035,128.0448889,37.97458333,128,2,41.6,37,58,28.5
1425,GG-YC-S-27,127.0829,38.0407,7.16,0.56,0.05,2.26,,,0,127.1019444,38.05969444,127,6,7,38,3,34.9
1426,GG-YC-CS-3,127.0829,38.0407,7.11,1.47,0.145,3.39,,,0,127.1019444,38.05968333,127,6,7,38,3,34.86
1427,GG-YC-PS-1,127.0829,38.0407,6.8,1.07,0.1,2.2,,,0,127.1415556,38.06883333,127,8,29.6,38,4,7.8
1428,GG-YC-PS-2,127.0829,38.0407,6.8,1.07,0.1,2.3,,,0,127.1399722,38.06394444,127,8,23.9,38,3,50.2
1429,GG-YC-S-1,127.0829,38.0407,5.18,2.23,0.12,3.96,,,0,127.1405833,38.06869444,127,8,26.1,38,4,7.3
1430,GG-YC-S-2,127.0829,38.0407,5.15,1.25,0.08,5.76,,,0,127.1405833,38.06869444,127,8,26.1,38,4,7.3
1431,GG-YC-S-3,127.0829,38.0407,5.41,1.47,0.12,4.82,,,0,127.1396944,38.06944444,127,8,22.9,38,4,10
1432,GG-YC-S-4,127.0829,38.0407,5.21,1.24,0.545,5.64,,,0,127.1393611,38.06866667,127,8,21.7,38,4,7.2
1433,GG-YC-S-5,127.0829,38.0407,5.95,1,0.13,2.98,,,0,127.1388889,38.06816667,127,8,20,38,4,5.4
1434,GG-YC-S-6,127.0829,38.0407,6.07,0.24,0.135,2.38,,,0,127.1388889,38.06816667,127,8,20,38,4,5.4
1435,GG-YC-S-7,127.0829,38.0407,6.37,0.7,0.16,3.9,,,0,127.1383889,38.06719444,127,8,18.2,38,4,1.9
1436,GG-YC-S-8,127.0829,38.0407,6.32,1.35,0.09,4.33,,,0,127.1383889,38.06719444,127,8,18.2,38,4,1.9
1437,GG-YC-S-9,127.0829,38.0407,5.86,0.54,0.18,3.73,,,0,127.1386111,38.06605556,127,8,19,38,3,57.8
1438,GG-YC-S-10,127.0829,38.0407,6.34,0.24,0.175,3.92,,,0,127.1389167,38.06488889,127,8,20.1,38,3,53.6
1439,GG-YC-S-11,127.0829,38.0407,4.68,0.85,0.095,3.58,,,0,127.1355278,38.06533333,127,8,7.9,38,3,55.2
1440,GG-YC-S-12,127.0829,38.0407,6.34,1.35,0.055,3.21,,,0,127.1363611,38.06458333,127,8,10.9,38,3,52.5
1441,GG-YC-S-13,127.0829,38.0407,6.68,0.23,0.09,3.12,,,0,127.1363611,38.06458333,127,8,10.9,38,3,52.5
1442,GG-YC-S-14,127.0829,38.0407,6.33,0.85,0.08,3.46,,,0,127.1345,38.06427778,127,8,4.2,38,3,51.4
1443,GG-YC-S-15,127.0829,38.0407,4.34,1.23,0.12,5.96,,,0,127.1322778,38.06333333,127,7,56.2,38,3,48
1444,GG-YC-S-16,127.0829,38.0407,4.64,1.55,0.075,10.06,,,0,127.1281944,38.06247222,127,7,41.5,38,3,44.9
1445,GG-YC-S-17,127.0829,38.0407,4.68,2.24,0.06,5.91,,,0,127.1281944,38.06247222,127,7,41.5,38,3,44.9
1446,GG-YC-S-18,127.0829,38.0407,7.09,0.46,0.18,5.31,,,0,127.1259167,38.06211111,127,7,33.3,38,3,43.6
1447,GG-YC-S-19,127.0829,38.0407,6.93,1.35,0.08,3.03,,,0,127.12575,38.06311111,127,7,32.7,38,3,47.2
1448,GG-YC-S-20,127.0829,38.0407,6.13,1.44,0.205,8.1,,,0,127.1240556,38.06155556,127,7,26.6,38,3,41.6
1449,GG-YC-S-21,127.0829,38.0407,5.79,1.23,0.15,7.25,,,0,127.1237778,38.05963889,127,7,25.6,38,3,34.7
1450,GG-YC-S-22,127.0829,38.0407,5.43,0.46,0.165,6.96,,,0,127.1237778,38.05963889,127,7,25.6,38,3,34.7
1451,GG-YC-S-23,127.0829,38.0407,5.84,1.32,0.18,5.97,,,0,127.1155833,38.05569444,127,6,56.1,38,3,20.5
1452,GG-YC-S-26,127.0829,38.0407,7.14,0.44,0.13,5.38,,,0,127.1345556,38.06697222,127,8,4.4,38,4,1.1
1453,GG-YC-S-28,127.0829,38.0407,5.81,1.65,0.13,4.37,,,0,127.1399722,38.06386111,127,8,23.9,38,3,49.9
1454,GG-YC-S-38,127.0829,38.0407,6.72,1.47,0.08,3.67,,,0,127.1320056,38.06237778,127,7,55.22,38,3,44.56
1455,GG-YC-S-39,127.0829,38.0407,7.31,1.26,0.05,6.4,,,0,127.1290778,38.06104722,127,7,44.68,38,3,39.77
1456,GG-YC-S-40,127.0829,38.0407,5.9,1.37,0.095,5.77,,,0,127.1275472,38.06080556,127,7,39.17,38,3,38.9
1457,GG-YC-CS-1,127.0829,38.0407,4.73,0.47,0.135,2.21,,,0,127.1345556,38.06697222,127,8,4.4,38,4,1.1
1458,GG-YC-CS-2,127.0829,38.0407,4.66,0.98,0.12,3.41,,,0,127.1345556,38.06697222,127,8,4.4,38,4,1.1
